,Video,Segment,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,GroundTruth
51,35,3,4.021966277318148,9.965784284662087,5.57358648694915,7.996962546465371,0.008719702570654282,889.941589806477,87
52,35,4,4.016200793643376,9.965784284662087,5.57884952352637,7.995803822565608,0.008903859178967242,920.4142322171415,87
53,35,5,4.001105589915247,9.965784284662087,5.565544716663755,7.981558794965496,0.009026480500352095,913.3444754777852,87
54,35,6,4.010770396057175,9.965784284662087,5.591081089053954,7.9951691239345095,0.008279937255677373,955.2808336962772,87
55,35,7,4.020033149935732,9.965784284662087,5.625316166310246,7.989863242027811,0.00851605459759747,927.6688534807986,87
56,34,1,4.148835805314736,9.965784284662087,5.709512890492268,7.9986517258603635,0.011785201197825057,945.9187839842617,56
57,34,2,4.210462093726561,9.965784284662087,5.712778752281446,7.999895302767043,0.01250336558586621,969.0648559555189,56
58,34,3,4.121640877037823,9.965784284662087,5.7115003138481635,7.999888727043177,0.011629006061595849,958.806932376263,56
59,34,4,4.152214709933863,9.965784284662087,5.703557379212337,7.999993553887111,0.011360018881375162,959.3149668308699,56
60,34,5,4.104743588651796,9.965784284662087,5.620904524182116,7.999969548531148,0.011336859189908191,973.0020575763857,56
61,34,6,4.179827101027204,9.965784284662087,5.669175641239203,7.9999929739364495,0.011195028561283868,969.4806397557301,56
62,34,7,4.152261338112211,9.965784284662087,5.772578734557206,7.999832425867935,0.011118659676958157,976.022703564381,56
63,34,1,3.7214568159411527,9.965784284662087,5.473261042505189,7.9939741073938215,0.01113337421367457,950.9660010832777,61
64,34,2,3.7142313016824464,9.965784284662087,5.472970356498902,7.9999764817769226,0.011282989530857684,973.9965700123339,61
65,34,3,3.8126378536127277,9.965784284662087,5.564156597558066,7.999608022183911,0.008713259132417887,957.6824558899003,61
66,34,4,3.717798192008258,9.965784284662087,5.488105841650229,7.99968449575093,0.009798881360122191,957.7140371377794,61
67,34,5,3.821121572500982,9.965784284662087,5.577617903330652,7.999696711739486,0.011705523228117373,952.2731960799558,61
68,34,6,3.7498584203017677,9.965784284662087,5.464082299622453,7.999947272249918,0.009051559136911852,967.1979345033161,61
69,34,7,3.782572881571562,9.965784284662087,5.463255928736702,7.999239914145687,0.010423753855866488,967.5900326694054,61
70,34,1,4.055527328533446,9.965784284662087,5.59698575058365,7.998616551003051,0.009752557445291231,941.1423399483605,65
71,34,2,4.099361581290338,9.965784284662087,5.597269057768524,7.999349910118092,0.00928077033916487,976.9787690187086,65
72,34,3,4.11000314587243,9.965784284662087,5.652427251674287,7.999943123647008,0.010128708845508974,958.0885535779181,65
73,34,4,4.062003515646414,9.965784284662087,5.662222469664762,7.9998252776961545,0.008854181488123006,966.4770208619833,65
74,34,5,4.101188091788763,9.965784284662087,5.639021661562996,7.999976265786282,0.009483933515482957,944.9045476569296,65
75,34,6,4.097021107313457,9.965784284662087,5.640948742075445,7.999991118496159,0.011826192107197977,951.031721202743,65
76,34,7,4.06057261323592,9.965784284662087,5.659735696025659,7.999957810868272,0.010573639131916003,967.095440798274,65
77,34,1,4.238373159611284,9.965784284662087,5.740307796151422,7.999310034775362,0.01175341215346959,962.1398917375286,62
78,34,2,4.257548524012769,9.965784284662087,5.750098882055922,7.999965408911397,0.00867993985537236,959.8511230445221,62
79,34,3,4.207369839609971,9.965784284662087,5.706867174590813,7.999746959141953,0.010289514225359904,943.0502249240607,62
80,34,4,4.2693470318289,9.965784284662087,5.742606373712293,7.999887087015281,0.010425000241496521,969.5038296604798,62
81,34,5,4.215279443147167,9.965784284662087,5.7384377660787935,7.999746102464706,0.01043404105741594,953.2194340813492,62
82,34,6,4.2853902283485485,9.965784284662087,5.806002996672853,7.999469473525509,0.00993974077980911,944.6037034725883,62
83,34,7,4.1671602595981465,9.965784284662087,5.709086697391764,7.9998511030808315,0.010637677695237423,970.2782037182822,62
84,33,1,3.754412545605443,9.965784284662087,5.463825010957777,7.999324928798096,0.00993601744405881,959.9071159663993,73
85,33,2,3.8342204695465023,9.965784284662087,5.580878095200449,7.999983001815127,0.00928910220731337,975.0665173081258,73
86,33,3,3.8474842437938084,9.965784284662087,5.57618155450455,7.999839256775817,0.00895647097527193,977.7620514956366,73
87,33,4,3.825678124542252,9.965784284662087,5.589481052522047,7.99973937414033,0.009973229774507299,963.3555929735162,73
88,33,5,3.744924475226038,9.965784284662087,5.598583840094384,7.999279542552944,0.009520967317917376,970.9739981795775,73
89,33,6,3.8065351404479553,9.965784284662087,5.5391030459528166,7.999748347056654,0.010020362314251737,970.7492911269276,73
90,33,7,3.858121791137629,9.965784284662087,5.5102570415551995,7.999408983551264,0.01035096543586053,955.8641632408337,73
91,33,1,4.023833500286392,9.965784284662087,5.655876983503006,7.999457805766887,0.0090570195350854,970.0070792481283,77
92,33,2,3.9217500352816512,9.965784284662087,5.582860283798324,7.999985674614815,0.008730786945913067,966.9668500967346,77
93,33,3,3.9356882643242126,9.965784284662087,5.551316055516746,7.999770224102351,0.012041322749161134,944.1370679245522,77
94,33,4,4.031846448518732,9.965784284662087,5.622473743441771,7.999819124063231,0.011224944753913049,960.729646073377,77
95,33,5,3.9274377694581104,9.965784284662087,5.628982397424969,7.999995070729442,0.00917802792590948,966.1230593532943,77
96,33,6,3.972131296651214,9.965784284662087,5.576037777112144,7.998217928032977,0.011859346248048625,922.6944139649537,77
97,33,7,3.886723407304167,9.965784284662087,5.5473192699029195,7.999948260702377,0.012626911221750171,971.7217354811029,77
98,33,1,4.037043130541865,9.965784284662087,5.662213825827242,7.997973111024525,0.011379282814481133,977.1270169821963,74
99,33,2,4.003217548168896,9.965784284662087,5.752103522366078,7.999982802218527,0.011356660362292988,949.6029153667497,74
100,33,3,3.9702694127293645,9.965784284662087,5.573772852650319,7.999996213125929,0.00993059564044745,956.9685447484319,74
101,33,4,4.037889421311057,9.965784284662087,5.584676671808704,7.9999695232245776,0.011679955259525584,963.8940137202495,74
102,33,5,3.988112121135631,9.965784284662087,5.669532851338324,7.99951693703187,0.00998907743571796,983.9071223455667,74
103,33,6,4.0129489752956315,9.965784284662087,5.657918717630698,7.998540173108613,0.01137641176195633,973.6023337640142,74
104,33,7,3.9597150871056974,9.965784284662087,5.644325451414982,7.999839868690494,0.011382837882803615,965.2489726704963,74
105,33,1,3.868175028103633,9.965784284662087,5.522667311786624,7.9997306516257085,0.01175053803060069,949.6413385786882,77
106,33,2,3.910288934756105,9.965784284662087,5.497280719618966,7.999641423031318,0.012991767851816821,965.8720939152732,77
107,33,3,3.8753389092921284,9.965784284662087,5.516574623673304,7.999919023909253,0.01089371809154503,967.6922157607008,77
108,33,4,3.900342420150719,9.965784284662087,5.53328162491233,7.999949990716944,0.011073028050444024,968.8020284347917,77
109,33,5,3.8979416363696946,9.965784284662087,5.57857725664065,7.999865091366127,0.010705191174449766,965.6739780589031,77
110,33,6,3.8549965822830465,9.965784284662087,5.615193023417839,7.99998876322461,0.011532746826667386,951.585456735194,77
111,33,7,3.8728173622108173,9.965784284662087,5.487962294375112,7.999855504968504,0.01148350810620345,944.1641502370138,77
112,20,1,4.447152354508344,9.965784284662087,5.825265328895934,7.9539382768170706,0.00900583305498503,898.9688739893505,72
113,20,2,4.425188312385912,9.965784284662087,5.747161863609227,7.987267991726409,0.009385344690800337,850.9779114028902,72
114,20,3,4.459502428430531,9.965784284662087,5.772169146569072,7.980601225903774,0.00869348083926587,909.8430941327547,72
115,20,4,4.437757663067535,9.965784284662087,5.760511422818812,7.986196027635327,0.008976541074614708,934.827700304049,72
116,20,5,4.454263676817894,9.965784284662087,5.774954800443855,7.996213292115084,0.00875508542934308,927.1934111022953,72
117,20,6,4.439535600250266,9.965784284662087,5.754123353749952,7.997237409531619,0.008535194773723012,912.5093445447158,72
118,20,7,4.450482303445166,9.965784284662087,5.776314346921014,7.990480153315751,0.008708894135546263,911.4945264477681,72
119,20,1,4.230431902248554,9.965784284662087,5.65002797670107,7.99015963840703,0.008264759170919352,946.4744771113448,73
120,20,2,4.23014077340239,9.965784284662087,5.70100045146751,7.99984442705542,0.009575739120003425,947.731372894577,73
121,20,3,4.2038374664966005,9.965784284662087,5.642935084508008,7.998350063084619,0.008416085590140577,946.8978713798726,73
122,20,4,4.22623524043318,9.965784284662087,5.643721931527057,7.999984813070463,0.008228044354677146,966.370777432787,73
123,20,5,4.226757668903496,9.965784284662087,5.648687068815794,7.999644783573103,0.008098564871092697,970.535204005161,73
124,20,6,4.224617966565552,9.965784284662087,5.641989485392071,7.997119423532969,0.008292563184138875,971.872736596665,73
125,20,7,4.229270900589629,9.965784284662087,5.6455709014950415,7.999884854829033,0.00846984407619612,931.2021400400022,73
126,20,1,4.074838248295205,9.965784284662087,5.752221001804641,7.998457595669175,0.008138008447390247,897.0890935098197,75
127,20,2,4.123417188657543,9.965784284662087,5.697806390701011,7.990659875277155,0.008202335901561674,942.2270673806954,75
128,20,3,4.094397736523664,9.965784284662087,5.601194313409557,7.972156635000735,0.008314064056582771,885.915935476904,75
129,20,4,4.115007089614467,9.965784284662087,5.6859237603551165,7.999774431634496,0.008150508317313381,952.8118593369579,75
130,20,5,4.118634130326992,9.965784284662087,5.645630592020155,7.994394835892666,0.008101615526408342,917.5646857738185,75
131,20,6,4.084011512632221,9.965784284662087,5.585258732022775,7.998795624190834,0.008341982986712721,854.036371345571,75
132,20,7,4.056655485252304,9.965784284662087,5.609407464106494,7.997809044871664,0.008440035817306978,915.4824326884011,75
133,20,1,3.7839282258825477,9.965784284662087,5.466571600476397,7.999208068246831,0.008925221299139509,944.3951255539082,77
134,20,2,3.8703649822223647,9.965784284662087,5.5455973933371245,7.999470967327373,0.008984191637502031,947.5095149909995,77
135,20,3,3.786747308127448,9.965784284662087,5.4550297464106725,7.99891867340213,0.010015521167634855,939.3638233325427,77
136,20,4,3.8145415055640197,9.965784284662087,5.52462245691239,7.9999479845033585,0.008954545130784204,920.673166988203,77
137,20,5,3.8176801601627774,9.965784284662087,5.6013943917829865,7.999785943817162,0.008919417300174825,930.0024717188478,77
138,20,6,3.7903414323189666,9.965784284662087,5.531052494193762,7.998100513009334,0.008790920950071357,943.9505106005391,77
139,20,7,3.86232479268905,9.965784284662087,5.574178785457575,7.999360711701071,0.008675639353314531,939.0576816884336,77
140,18,1,3.8267219732078304,9.965784284662087,5.553959480628524,7.999569698874801,0.011200280414125624,957.9482259937186,75
141,18,2,3.9286402071558277,9.965784284662087,5.6415131389541,7.999863562135439,0.010588450492661074,977.5382728353412,75
142,18,3,3.7771112521547,9.965784284662087,5.493098176678054,7.995972602497245,0.011995762029535496,922.5798116736485,75
143,18,4,3.9516895938000176,9.965784284662087,5.616854174542161,7.9987323077943655,0.010590764347411274,953.4190115984975,75
144,18,5,3.842671621610355,9.965784284662087,5.541556707085733,7.999618468121475,0.010031118793484825,957.8345937253416,75
145,18,6,3.853596772815153,9.965784284662087,5.624958810037719,7.999230108193962,0.008567063522780232,982.5900228391332,75
146,18,7,3.8526190784964265,9.965784284662087,5.605571654942143,7.999191590731221,0.009749504313568766,955.8367229644846,75
147,18,1,4.4949609296392925,9.965784284662087,5.8530785438719874,7.988263067361408,0.009258252851648677,922.6160882491339,75
148,18,2,4.565931060997285,9.965784284662087,5.821664186435563,7.997435723738651,0.010439378778397916,922.500414009611,75
149,18,3,4.52554722406494,9.965784284662087,5.832228660920935,7.999236833444067,0.00887756283300243,948.9361850837299,75
150,18,4,4.594002091979969,9.965784284662087,5.866072568035442,7.998908433731294,0.009589780224621236,940.2969342936668,75
151,18,5,4.532855653759225,9.965784284662087,5.8465907890850914,7.996119355971761,0.008807481772991035,931.9344764576795,75
152,18,6,4.533250218229835,9.965784284662087,5.891482265215845,7.999654627058145,0.008535447867149883,953.7341176574272,75
153,18,7,4.539496624749891,9.965784284662087,5.845852441307862,7.999092495691892,0.009556169883679693,972.659516384459,75
154,18,1,3.7856715394447504,9.965784284662087,5.480303054120008,7.999749139957551,0.009059631156075625,939.8575538774643,77
155,18,2,3.823925872652514,9.965784284662087,5.477959779484511,7.999597738942694,0.009950136335487315,953.3548616231908,77
156,18,3,3.829648362127751,9.965784284662087,5.473568491910808,7.9874766092230525,0.009981946455526814,946.5760984745802,77
157,18,4,3.821364286304211,9.965784284662087,5.47586458582287,7.999393849210338,0.010488924657830263,939.4574828657547,77
158,18,5,3.795625290866969,9.965784284662087,5.525435656293937,7.999874679604075,0.009386523909407455,932.9149491542197,77
159,18,6,3.815166674573426,9.965784284662087,5.541936368019831,7.999534459965201,0.00873924012661309,963.8374938350503,77
160,18,7,3.8370205519452076,9.965784284662087,5.486910808180417,7.999379252914412,0.008975900941419895,944.530418471743,77
161,18,1,3.780120440094301,9.965784284662087,5.524620649127002,7.999105567699897,0.009961782347082813,952.0720726427255,75
162,18,2,3.7581143687981067,9.965784284662087,5.516954732856118,7.999947899827956,0.010861313954753152,921.2236134203797,75
163,18,3,3.7782422889005844,9.965784284662087,5.60057631921814,7.999311356145244,0.008744664379773675,922.531650224772,75
164,18,4,3.7386219212456573,9.965784284662087,5.5312373647366275,7.991368878468839,0.009717906792367491,929.0312688173028,75
165,18,5,3.7647315643439545,9.965784284662087,5.542217273432126,7.999928166757315,0.009504193036917949,954.312808403511,75
166,18,6,3.7390726503598426,9.965784284662087,5.517004368931594,7.999829729126449,0.010992074427402885,938.3206271041431,75
167,18,7,3.828866812659354,9.965784284662087,5.5510844483668,7.996129017413915,0.0100902056611725,921.9757690812625,75
168,27,1,3.4385804123314396,9.965784284662087,5.325064757956215,7.997015090540529,0.010678522760657318,938.0213141123645,63
169,27,2,3.4421796746938114,9.965784284662087,5.321400509398458,7.993686656527456,0.010097910070082958,942.4575878133124,63
170,27,3,3.4336314807448756,9.965784284662087,5.344409934101357,7.999778223694148,0.009250542299303373,937.3330138490087,63
171,27,4,3.4306697352252447,9.965784284662087,5.271679950152561,7.999696554751388,0.009962898982865565,942.4428841494051,63
172,27,5,3.447260108759534,9.965784284662087,5.2974162390795545,7.995242745986403,0.010400303592536676,945.9462204142413,63
173,27,6,3.4225284881955393,9.965784284662087,5.279619184151131,7.973562104107423,0.010488760196052308,932.167350448,63
174,27,7,3.425831876896479,9.965784284662087,5.282621920408567,7.99881851359709,0.009870804010136687,895.6303775503706,63
175,27,1,4.414352365555666,9.965784284662087,5.8296306444277635,7.999405127954011,0.011433457760040582,958.602256757313,62
176,27,2,4.382400651638582,9.965784284662087,5.785111325214994,7.999550657593626,0.011231406201011445,958.4035245806203,62
177,27,3,4.462479030943671,9.965784284662087,5.838296919256608,7.9997766921531435,0.011417790595901445,959.7746239348394,62
178,27,4,4.352453110436118,9.965784284662087,5.754353917179103,7.999824753010768,0.009776159357637596,958.1155134084244,62
179,27,5,4.421094204111074,9.965784284662087,5.783445099280013,7.998590022650443,0.010138766155855999,948.5777992351643,62
180,27,6,4.327821796744856,9.965784284662087,5.737855916554334,7.9969343181215775,0.011956756031932149,954.2750077409743,62
181,27,7,4.467924539045231,9.965784284662087,5.812910399420216,7.999132957739276,0.011714946046702337,979.9609641419493,62
182,27,1,3.99481996792164,9.965784284662087,5.606821311240559,7.997920010566292,0.01264025823487326,909.5208008855063,67
183,27,2,3.996255407808463,9.965784284662087,5.5944085122008484,7.999549320745286,0.012531027679139847,928.2343130367569,67
184,27,3,4.019054942043992,9.965784284662087,5.595615607321283,7.989761195478411,0.012426710015885717,916.6164430122618,67
185,27,4,4.010882719654043,9.965784284662087,5.619559778672864,7.9975878562841025,0.01175096131676596,945.117211706539,67
186,27,5,3.994666637018995,9.965784284662087,5.590283411520438,7.99993451886823,0.011608884074043986,919.781266209672,67
187,27,6,4.044080789518519,9.965784284662087,5.634887155825668,7.998070649434753,0.012113491176552109,901.291242297259,67
188,27,7,4.010804738965653,9.965784284662087,5.599016212838337,7.997511240294866,0.011323745084490735,902.5158969353471,67
189,27,1,4.044615917873278,9.965784284662087,5.574031900429281,7.998807526027006,0.01188766980260509,967.6790065090228,66
190,27,2,4.016038102950412,9.965784284662087,5.585041819501774,7.9997027121444555,0.011232258319180234,955.5681357588192,66
191,27,3,4.1045144437915,9.965784284662087,5.694892716505474,7.999001940786368,0.010095507907007334,968.1643181402457,66
192,27,4,3.993451527411316,9.965784284662087,5.642377670241413,7.999677655520476,0.009651623144526916,951.7385825736112,66
193,27,5,4.016417511459111,9.965784284662087,5.584486123122269,7.998934753583938,0.011451796249224976,957.6062595891107,66
194,27,6,4.017133585924249,9.965784284662087,5.600018647528434,7.999981008669247,0.010805305227778884,955.628753105235,66
195,27,7,4.0017040122257885,9.965784284662087,5.652019518666344,7.999241606474656,0.011124652049393828,940.8014934634106,66
196,9,1,4.03596878593774,9.965784284662087,5.671543643063193,7.996144778088594,0.008641499654543654,956.8432604695724,72
197,9,2,4.003186580369922,9.965784284662087,5.615684814304624,7.999968265310458,0.009823011542608432,964.6489513172704,72
198,9,3,3.986490361700002,9.965784284662087,5.640445011656915,7.999983483465104,0.010812718003155438,964.0880750651135,72
199,9,4,3.9923438525430406,9.965784284662087,5.6615040822322245,7.99874597145034,0.008878753297369348,963.091434897173,72
200,9,5,4.073334159134499,9.965784284662087,5.707399215407502,7.999568040559613,0.009146448831812521,976.6069121831013,72
201,9,6,3.9746039754813864,9.965784284662087,5.580118964326403,7.999784327793101,0.010180458893171991,959.6588222165005,72
202,9,7,3.995638951518984,9.965784284662087,5.653982735854776,7.99981375889797,0.008457827929980713,946.5366126413278,72
203,9,1,4.894032273813925,9.965784284662087,5.9915276913076445,7.998383882181083,0.009502628442187933,948.6854777487201,72
204,9,2,4.868616548770031,9.965784284662087,5.951139922821099,7.999888456257456,0.009308902993344212,953.1968069128485,72
205,9,3,4.850112105250036,9.965784284662087,5.943567228831974,7.999992120519096,0.00919605159060513,947.9339886696354,72
206,9,4,4.873526873977579,9.965784284662087,5.980057964973463,7.999942282276807,0.008539709932187852,938.9778948642233,72
207,9,5,4.8300329993682745,9.965784284662087,5.951300956160195,7.999978120134095,0.009562512078529036,972.5191125582985,72
208,9,6,4.883514140796873,9.965784284662087,5.960357711000536,7.9999900210866,0.008876882658811805,939.9876166521298,72
209,9,7,4.87637724286335,9.965784284662087,5.9496197743764725,7.999992396955499,0.00863415807475231,922.0693082371421,72
210,9,1,3.8726663058068436,9.965784284662087,5.507877599620659,7.997271314041023,0.011345601289640277,929.9302437175495,70
211,9,2,3.8174401606306296,9.965784284662087,5.605284657954615,7.999216923871523,0.00845144465600811,965.1580341821661,70
212,9,3,3.907052902231661,9.965784284662087,5.582013683371041,7.999341402727311,0.008771175042266696,959.990128392021,70
213,9,4,3.8665465712905127,9.965784284662087,5.565665731888703,7.999957636280695,0.008482615203136442,947.8704852463569,70
214,9,5,3.8808060406656164,9.965784284662087,5.7260991813325175,7.99999460466564,0.008670504765063081,952.3685032245767,70
215,9,6,3.8812928740160104,9.965784284662087,5.561759426931269,7.9999350309182535,0.009124150940531478,955.359264592081,70
216,9,7,3.9090697342860086,9.965784284662087,5.543192689239799,7.999615055787217,0.0095234541840924,969.3429207493142,70
217,9,1,4.080227445477887,9.965784284662087,5.645577641010489,7.998948605879563,0.008640929155067336,927.3934634427943,68
218,9,2,4.179363391650446,9.965784284662087,5.685270505261527,7.999952585261596,0.011819589406005913,960.6689794435443,68
219,9,3,4.147529417418641,9.965784284662087,5.680267325310105,7.9998130627667035,0.009289951406740358,977.3045864839088,68
220,9,4,4.067561136952415,9.965784284662087,5.738500894120573,7.99819252683427,0.00913183122984003,960.0307522957427,68
221,9,5,4.16148061933403,9.965784284662087,5.661212905304188,7.999868479095032,0.009091749769535674,956.9104237562914,68
222,9,6,4.102014540105373,9.965784284662087,5.65129582857378,7.999404033031151,0.011574536931016389,955.4750939975395,68
223,9,7,4.129022498028906,9.965784284662087,5.778599077105657,7.999838645559024,0.008240072947435229,940.0504085054886,68
224,11,1,3.946378167519977,9.965784284662087,5.611657036462688,7.999436247128184,0.011555603133155954,960.5077129135595,64
225,11,2,3.835802947462196,9.965784284662087,5.571407848063693,7.997600688544972,0.010041869532957621,944.4469477499173,64
226,11,3,3.970832913252961,9.965784284662087,5.695949502841219,7.999300934395809,0.010846879509097672,949.484495273218,64
227,11,4,3.8131429912062904,9.965784284662087,5.498769698334759,7.998372313349926,0.011562361790587526,964.8314659198373,64
228,11,5,3.952710728829414,9.965784284662087,5.666371909631982,7.999933317011892,0.0103680215518246,977.0127846182286,64
229,11,6,3.88807358934785,9.965784284662087,5.57593901278401,7.999996930912999,0.010227902914766414,970.2316803463957,64
230,11,7,3.9362673289849983,9.965784284662087,5.590484877658184,7.999874442958861,0.008738278656216904,969.2049949910936,64
231,11,1,3.8293267871521923,9.965784284662087,5.618944368595586,7.99991426618631,0.01105673162196233,959.3724291677025,65
232,11,2,3.681721606236125,9.965784284662087,5.475816682545568,7.998510351370706,0.010861868890200094,951.282104266453,65
233,11,3,3.8128369462725686,9.965784284662087,5.569666478562556,7.999280199157176,0.01005276832792389,961.9038343480397,65
234,11,4,3.7709611932307077,9.965784284662087,5.56674390290939,7.999983181568132,0.009411104276743437,952.6368379640498,65
235,11,5,3.6605347791802068,9.965784284662087,5.488647731831607,7.9994033706593415,0.011641631849516365,971.3578241256959,65
236,11,6,3.7845767254497438,9.965784284662087,5.512816641520489,7.999983006455705,0.009611714414566035,968.7630670847032,65
237,11,7,3.7847616520055616,9.965784284662087,5.544195129158244,7.999763076596564,0.00883553536638636,982.9842298827137,65
238,11,1,4.060002717242946,9.965784284662087,5.603826488259821,7.999097247024435,0.009335255847719885,964.3470600182284,69
239,11,2,4.145238157983558,9.965784284662087,5.644771828964483,7.9999119696807846,0.00939030426949011,953.1395084387981,69
240,11,3,4.096660195355306,9.965784284662087,5.6536596347752575,7.999995234660508,0.008725686230437377,953.5298797316198,69
241,11,4,4.149614159588734,9.965784284662087,5.649854388318269,7.998925066483252,0.009709231671612407,964.4950940053981,69
